REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	1	AL0040100	19910430	19910101	PRATTVILLE	AL	4	6	3	1	N	 	3490	005M	A	 	33609	1	556	33293	1921	26	556	1861	0	 	 	0	0	 	 	0	0	 	 	0	2014	 	I	I	 	 	 	 	 	PRATTVILLE	001	051	 	 	 	8E0QKBSQV2 N	20140419	F	2	0	0	U	290	1	11	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0040100	19910430	19910101	PRATTVILLE	AL	4	6	3	1	N	 	3490	005M	A	 	33609	1	556	33293	1921	26	556	1861	0	 	 	0	0	 	 	0	0	 	 	0	2014	 	I	I	 	 	 	 	 	PRATTVILLE	001	051	 	 	 	8E0QAESD62 N	20140422	F	2	1	2	W	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0040100	19910430	19910101	PRATTVILLE	AL	4	6	3	1	N	 	3490	005M	A	 	33609	1	556	33293	1921	26	556	1861	0	 	 	0	0	 	 	0	0	 	 	0	2014	 	I	I	 	 	 	 	 	PRATTVILLE	001	051	 	 	 	8E0VRWS9T2 N	20140506	F	2	1	1	B	13C	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0610100	19910430	19910101	SYLACAUGA	AL	5	6	3	1	N	 	3070	010N	A	 	12722	61	 	12762	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	 	 	I	I	 	 	 	 	SYLACAUGA	121	 	 	 	 	8E040WBD72 N	20140929	F	3	1	0	U	220	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0610100	19910430	19910101	SYLACAUGA	AL	5	6	3	1	N	 	3070	010N	A	 	12722	61	 	12762	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	 	 	I	I	 	 	 	 	SYLACAUGA	121	 	 	 	 	8E01AE3R72 N	20141229	F	4	1	1	B	13C	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0030000	19910430	20021001	MOUNTAIN HOME	AR	8C	7	3	2	N	 	3390	035W	A	 	24208	3	 	24419	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	Z	Z	I	Z	 	 	 	 	BAXTER	005	 	 	 	 	8E0DAOZQ6A N	20140721	N	3	1	1	U	13A	1	13	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0040200	19910430	20080101	ROGERS	AR	3	7	3	1	Y	 	3390	035W	A	 	61105	4	270	59787	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	Z	I	Z	Z	 	 	 	 	ROGERS	007	 	 	 	 	2W1Z0U72L42N	20140424	N	2	1	2	U	13B	1	3	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0600000	19910430	20040101	LITTLE ROCK	AR	9B	7	3	2	N	 	3390	030E	A	 	50017	60	469	51032	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	Z	Z	I	Z	 	 	 	 	PULASKI	119	 	 	 	 	2W1Z0-8ZU21A	20140705	N	3	1	2	W	13B	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	19910430	20021201	FORT SMITH	AR	3	7	3	1	Y	 	3390	035W	A	 	87989	66	285	87821	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	Z	 	 	 	 	FORT SMITH	131	 	 	 	 	1K0HW-Z27N0A	20140704	N	3	4	1	W	13A	4	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	19910430	20021201	FORT SMITH	AR	3	7	3	1	Y	 	3390	035W	A	 	87989	66	285	87821	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	Z	 	 	 	 	FORT SMITH	131	 	 	 	 	1K0H4KHZLN0A	20140515	N	2	4	4	W	13C	4	25	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	19910430	20021201	FORT SMITH	AR	3	7	3	1	Y	 	3390	035W	A	 	87989	66	285	87821	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	Z	 	 	 	 	FORT SMITH	131	 	 	 	 	1K0HP4XZ8N0A	20140217	N	1	1	2	W	13C	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0660100	19910430	20021201	FORT SMITH	AR	3	7	3	1	Y	 	3390	035W	A	 	87989	66	285	87821	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	Z	 	 	 	 	FORT SMITH	131	 	 	 	 	1K0HWOPNLN0A	20140809	N	3	1	1	W	13A	1	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0720400	19910430	20070101	FAYETTEVILLE	AR	7	7	3	3	N	 	3390	035W	A	 	0	72	270	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	Z	Z	I	Z	 	 	 	 	UNIV OF AR: FAYETTEVILLE	143	 	 	 	 	8E0VAAPU72 N	20140720	N	3	2	0	U	13C	2	20	12	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0030100	19910430	 	FLAGSTAFF	AZ	3	8	4	1	Y	 	3630	025A	 	 	69490	3	275	67963	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	Z	Z	Z	I	 	 	 	 	FLAGSTAFF	005	 	 	 	 	L54PX4-FG0W5	20141004	F	4	1	0	U	13A	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0039700	19910430	 	FLAGSTAFF	AZ	7	8	4	3	N	 	3630	025A	 	 	0	3	275	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	Z	I	I	 	 	 	 	NORTHERN ARIZONA UNIV	005	 	 	 	 	NA4HP0ZPTD1A	20140124	F	1	1	0	U	13C	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0039700	19910430	 	FLAGSTAFF	AZ	7	8	4	3	N	 	3630	025A	 	 	0	3	275	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	Z	I	I	 	 	 	 	NORTHERN ARIZONA UNIV	005	 	 	 	 	NA4HP0ZOTD1A	20140124	F	1	1	4	U	13C	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0039700	19910430	 	FLAGSTAFF	AZ	7	8	4	3	N	 	3630	025A	 	 	0	3	275	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	Z	I	I	 	 	 	 	NORTHERN ARIZONA UNIV	005	 	 	 	 	GI4MQ1FU6X I	20140128	F	1	1	0	U	13B	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	2	AZ0039700	19910430	 	FLAGSTAFF	AZ	7	8	4	3	N	 	3630	025A	 	 	0	3	275	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	Z	I	I	 	 	 	 	NORTHERN ARIZONA UNIV	005	 	 	 	 	GI4MQ19C6X I	20140204	F	1	1	0	U	23H	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
