"MORVEN, GA",30.9415814,-83.4993276
"PEMBROKE, GA",32.1360332,-81.6220566
"RICHMOND HILL, GA",31.9382652,-81.3034433
"STATESBORO, GA",32.4490141,-81.7832912
"BROOKLET, GA",32.3796294,-81.6631659
"PORTAL, GA",32.538222,-81.9323384
"REGISTER, GA",32.3671237,-81.8840039
"WAYNESBORO, GA",33.0898731,-82.0156736
"MIDVILLE, GA",32.8190456,-82.2348455
"SARDIS, GA",32.975157,-81.757613
"KEYSVILLE, GA",33.2337555,-82.2323444
"JACKSON, GA",34.1282559,-83.5753386
"MORGAN, GA",33.5793193,-83.5051522
"ARLINGTON, GA",31.4398976,-84.7249188
"EDISON, GA",31.5582271,-84.7382526
"LEARY, GA",31.4857679,-84.5136768
"WOODBINE, GA",30.9638429,-81.7226063
"KINGSLAND, GA",30.7999563,-81.6898261
"SAINT MARYS, GA",30.7305142,-81.5464928
"METTER, GA",32.397118,-82.0601196
"CARROLLTON, GA",33.5801103,-85.0766113
"BOWDON, GA",33.5378885,-85.2532818
"TEMPLE, GA",33.7370514,-85.032445
"WHITESBURG, GA",33.4940017,-84.9138283
"MOUNT ZION, GA",33.3612512,-83.0076496
"FORT OGLETHORPE, GA",34.9489645,-85.2569
"FOLKSTON, GA",30.8305102,-82.0098375
"HOMELAND, GA",30.8560651,-82.0209492
"SAVANNAH, GA",32.0835407,-81.0998342
"GARDEN CITY, GA",32.1143715,-81.1540013
"POOLER, GA",32.1158983,-81.2495131
"TYBEE ISLAND, GA",32.0154921,-80.8612217
"THUNDERBOLT, GA",32.0332045,-81.05021532
"BLOOMINGDALE, GA",32.1324249,-81.2990018
"CUSSETA, GA",32.3054268,-84.7727027
"SUMMERVILLE, GA",34.480642,-85.3477343
"TRION, GA",34.5439735,-85.3105112
"LYERLY, GA",34.4039775,-85.4032911
"MENLO, GA",34.484808,-85.4763492
"CANTON, GA",34.2367621,-84.4907621
"BALL GROUND, GA",34.6520285,-84.7602153
"HOLLY SPRINGS, GA",34.2351058,-83.6382239
"WOODSTOCK, GA",34.1014112,-84.5192192
"NELSON, GA",34.3820371,-84.3710348
"WALESKA, GA",34.3164826,-84.5521524
"WINTERVILLE, GA",33.9670589,-83.2782101
"FORT GAINES, GA",31.6090569,-85.0471505
"JONESBORO, GA",33.5215013,-84.3538128
"FOREST PARK, GA",33.6220542,-84.3690918
"MORROW, GA",33.5831662,-84.3393683
"RIVERDALE, GA",33.5726113,-84.4132594
"LAKE CITY, GA",33.6064989,-84.3352017
"HOMERVILLE, GA",31.0365983,-82.7470849
"AUSTELL, GA",33.8126059,-84.6343783
"SMYRNA, GA",33.5981814,-83.4048862
"POWDER SPRINGS, GA",33.8595492,-84.683824
"DECATUR, GA",33.7737582,-84.296069
"DOUGLAS, GA",33.6995565,-84.7622973
"BROXTON, GA",31.6252871,-82.8866292
"NICHOLLS, GA",31.5174219,-82.6348602
"MOULTRIE, GA",31.1811523,-83.7878809
"BERLIN, GA",31.0682441,-83.623778
"DOERUN, GA",31.3196267,-83.9171221
"NORMAN PARK, GA",31.2690741,-83.6871168
"ELLENTON, GA",31.1773515,-83.5874051
"APPLING, GA",31.7771435,-82.2996274
"GROVETOWN, GA",33.4504157,-82.1981764
"HARLEM, GA",33.4145834,-82.3126237
"ADEL, GA",31.1371358,-83.4234936
"LENOX, GA",31.2716698,-83.4652478
"SPARKS, GA",33.0879289,-82.7376352
"NEWNAN, GA",33.3806716,-84.7996573
"GRANTVILLE, GA",33.2348419,-84.8357679
"SENOIA, GA",33.3024159,-84.5539285
"ROBERTA, GA",32.7219973,-84.0130926
"CORDELE, GA",31.9635074,-83.7823938
"ARABI, GA",31.8315661,-83.7379487
"TRENTON, GA",34.8720222,-85.50913
"DAWSONVILLE, GA",34.4212053,-84.1190804
"BAINBRIDGE, GA",30.9038252,-84.5754768
"ATTAPULGUS, GA",30.7490815,-84.4837999
"CLIMAX, GA",30.8770599,-84.4324697
"AVONDALE ESTATES, GA",33.771494,-84.2671444
"CHAMBLEE, GA",33.892176,-84.2988296
"CLARKSTON, GA",33.8095487,-84.2396434
"DORAVILLE, GA",33.8981579,-84.2832564
"LITHONIA, GA",33.7123305,-84.1051939
"PINE LAKE, GA",33.9334489,-83.4615498
"STONE MOUNTAIN, GA",33.8062166,-84.1457505
"DUNWOODY, GA",33.9430886,-84.30974871
"EASTMAN, GA",32.1976729,-83.1776514
"CHAUNCEY, GA",30.9135454,-82.6970821
"CHESTER, GA",32.3937787,-83.1529299
"PINEHURST, GA",31.2280066,-81.5189916
"VIENNA, GA",32.0913402,-83.7964675
"UNADILLA, GA",32.2617378,-83.7364358
"BYROMVILLE, GA",32.2021071,-83.9085132
"ALBANY, GA",31.5782062,-84.1556809
"DOUGLASVILLE, GA",33.7514966,-84.7477136
"BLAKELY, GA",31.3776754,-84.934092
"DAMASCUS, GA",31.2990682,-84.7188077
"STATENVILLE, GA",30.7033263,-83.0279282
"SPRINGFIELD, GA",33.4137489,-82.9432021
"GUYTON, GA",32.3363045,-81.3914992
"RINCON, GA",32.2960289,-81.2353905
"ELBERTON, GA",34.1112226,-82.8670839
"BOWMAN, GA",34.2048296,-83.0307002
"SWAINSBORO, GA",32.5973857,-82.3337376
"TWIN CITY, GA",32.5829413,-82.1551219
"GARFIELD, GA",32.649885,-82.098175
"STILLMORE, GA",32.442115,-82.2151233
"CLAXTON, GA",32.1615815,-81.9040047
"HAGAN, GA",32.1560257,-81.9337275
"BLUE RIDGE, GA",34.863972,-84.324087
"FAYETTEVILLE, GA",33.4487257,-84.4549262
"PEACHTREE CITY, GA",33.3967829,-84.5957629
"TYRONE, GA",33.6723506,-82.8612563
"ROME, GA",34.257038,-85.1646726
"CAVE SPRING, GA",34.1075975,-85.3363434
"MOUNT BERRY, GA",34.275093,-85.1832843
"CUMMING, GA",34.2073196,-84.1401926
"CUMMINGS, GA",39.8332081,-123.6319649
"CARNESVILLE, GA",34.3698266,-83.235155
"LAVONIA, GA",34.4359361,-83.106818
"ROYSTON, GA",34.2870503,-83.1101483
"CANON, GA",34.3462158,-83.1098717
"FRANKLIN SPRINGS, GA",34.2848284,-83.1443161
"COLLEGE PARK, GA",33.6534427,-84.4493725
"EAST POINT, GA",33.6795531,-84.4393724
"HAPEVILLE, GA",33.660109,-84.4102046
"ALPHARETTA, GA",34.0709576,-84.2747329
"ROSWELL, GA",34.02332,-84.360022
"UNION CITY, GA",33.5870558,-84.5424299
"FAIRBURN, GA",33.5670562,-84.5810418
"PALMETTO, GA",33.5178907,-84.6696549
"SOCIAL CIRCLE, GA",33.656228,-83.718231
"MILTON, GA",34.1321631,-84.300666
"DULUTH, GA",34.0028569,-84.1441046
"ELLIJAY, GA",34.6950278,-84.4827394
"EAST ELLIJAY, GA",34.6839746,-84.4727049
"GIBSON, GA",33.2334789,-82.5954083
"CALHOUN, GA",31.5311784,-84.614328
"FAIRMOUNT, GA",34.4362013,-84.6999346
"RESACA, GA",34.5803628,-84.9432765
"CAIRO, GA",30.8774132,-84.2012897
"WHIGHAM, GA",30.8829681,-84.3237944
"GREENSBORO, GA",33.5756831,-83.1823789
"UNION POINT, GA",34.7664691,-84.9266103
"SILOAM, GA",33.5367968,-83.0809864
"WHITE PLAINS, GA",33.4720779,-83.035429
"LAWRENCEVILLE, GA",33.9562149,-83.9879625
"BUFORD, GA",34.1206564,-84.0043513
"DACULA, GA",33.9887165,-83.8979573
"LILBURN, GA",33.8901036,-84.1429719
"NORCROSS, GA",33.9412127,-84.2135309
"SNELLVILLE, GA",33.857328,-84.0199108
"SUWANEE, GA",34.0514898,-84.0712997
"CLARKESVILLE, GA",34.6125971,-83.5248933
"CORNELIA, GA",34.5114883,-83.5271166
"DEMOREST, GA",34.565193,-83.5453322
"MOUNT AIRY, GA",34.5187106,-83.5007265
"BALDWIN, GA",34.4917665,-83.5373947
"ALTO, GA",34.4673222,-83.5737843
"GAINESVILLE, GA",34.2978794,-83.8240663
"OAKWOOD, GA",33.5481691,-83.9743544
"FLOWERY BRANCH, GA",34.179425,-83.933423
"SPARTA, GA",33.2757006,-82.9762589
"BUCHANAN, GA",33.8026048,-85.1885607
"BREMEN, GA",33.7212179,-85.1455036
"TALLAPOOSA, GA",33.7445499,-85.2880077
"WACO, GA",33.7028848,-85.1832821
"HAMILTON, GA",32.7579107,-84.8749311
"PINE MOUNTAIN, GA",32.8648522,-84.8540982
"WAVERLY HALL, GA",32.683469,-84.7382609
"SHILOH, GA",32.8101325,-84.6960378
"HARTWELL, GA",34.3528825,-82.932087
"FRANKLIN, GA",34.3678642,-83.2156575
"ROOPVILLE, GA",33.4565021,-85.1307779
"STOCKBRIDGE, GA",33.5442781,-84.2338093
"HAMPTON, GA",33.3870578,-84.2829784
"LOCUST GROVE, GA",33.3459495,-84.109083
"PERRY, GA",32.4586695,-83.7319658
"CENTERVILLE, GA",32.630145,-83.6896285
"OCILLA, GA",31.5943567,-83.2504328
"JEFFERSON, GA",33.0380388,-82.436141
"COMMERCE, GA",34.203997,-83.4571058
"MAYSVILLE, GA",34.2528839,-83.5615548
"HOSCHTON, GA",34.096496,-83.7612839
"BRASELTON, GA",34.1092735,-83.7626729
"PENDERGRASS, GA",34.1623292,-83.6779474
"MONTICELLO, GA",33.3044654,-83.684096
"HAZLEHURST, GA",30.9135651,-81.8384434
"LOUISVILLE, GA",33.0015407,-82.4112377
"WADLEY, GA",32.8668223,-82.4040162
"WRENS, GA",33.2076456,-82.391792
"BARTOW, GA",34.2394683,-84.8406984
"STAPLETON, GA",33.2157012,-82.4681823
"MILLEN, GA",32.8040512,-81.9492812
"WRIGHTSVILLE, GA",32.7293279,-82.7198591
"ADRIAN, GA",32.5307224,-82.5892995
"KITE, GA",32.6923836,-82.5145752
"GRAY, GA",33.0095802,-83.5337816
"BARNESVILLE, GA",33.0545709,-84.1557496
"MILNER, GA",33.1167891,-84.1965855
"LAKELAND, GA",31.0410373,-83.0751471
"DUBLIN, GA",32.5404447,-82.903754
"EAST DUBLIN, GA",32.5482221,-82.8718084
"LEESBURG, GA",32.5362511,-84.8957642
"SMITHVILLE, GA",31.9004451,-84.2518549
"HINESVILLE, GA",31.8477298,-81.5960354
"MIDWAY, GA",31.805769,-81.4306642
"WALTHOURVILLE, GA",31.7741016,-81.632612
"LINCOLNTON, GA",33.7923477,-82.479018
"LUDOWICI, GA",31.7097964,-81.7430846
"VALDOSTA, GA",30.8327022,-83.2784851
"HAHIRA, GA",30.9913064,-83.3726575
"LAKE PARK, GA",31.5946177,-84.2062978
"DAHLONEGA, GA",34.5328484,-83.9845723
"THOMSON, GA",33.4707348,-82.5045956
"DARIEN, GA",31.3702255,-81.4339903
"OGLETHORPE, GA",33.8702684,-83.1049381
"MONTEZUMA, GA",32.3051576,-84.0274073
"IDEAL, GA",32.3695983,-84.1879675
"MARSHALLVILLE, GA",32.4562623,-83.9401857
"DANIELSVILLE, GA",34.1242771,-83.2212629
"COLBERT, GA",34.0378903,-83.2126517
"COMER, GA",34.0637227,-83.1254261
"BUENA VISTA, GA",32.3190398,-84.5171411
"GREENVILLE, GA",33.0287373,-84.7129848
"MANCHESTER, GA",32.8598538,-84.6199251
"LUTHERSVILLE, GA",33.2101205,-84.7443765
"WOODBURY, GA",32.9837394,-84.5827031
"WARM SPRINGS, GA",32.8904081,-84.6810381
"COLQUITT, GA",31.1803601,-83.7696152
"CAMILLA, GA",31.2312933,-84.2104611
"PELHAM, GA",31.1276849,-84.1518466
"SALE CITY, GA",31.2643494,-84.0212897
"FORSYTH, GA",34.235309,-84.1335644
"CULLODEN, GA",32.8631905,-84.0938017
"MOUNT VERNON, GA",34.9800759,-85.0060587
"UVALDA, GA",32.035743,-82.5081868
"AILEY, GA",32.1874042,-82.5656886
"MADISON, GA",33.5956814,-83.467944
"RUTLEDGE, GA",33.6259545,-83.6123935
"CHATSWORTH, GA",34.7659145,-84.7699385
"ETON, GA",34.8247425,-84.7632713
"COVINGTON, GA",33.5967815,-83.8601827
"OXFORD, GA",33.6190031,-83.8674052
"PORTERDALE, GA",33.5751146,-83.8937954
"MANSFIELD, GA",33.932997,-83.43541
"WATKINSVILLE, GA",33.8628959,-83.4087709
"LEXINGTON, GA",33.8698404,-83.111817
"DALLAS, GA",33.9237141,-84.8407732
"HIRAM, GA",33.8756601,-84.7621592
"ROCKMART, GA",34.0026005,-85.0416133
"FORT VALLEY, GA",32.5537585,-83.8874084
"BYRON, GA",32.6537561,-83.7596294
"JASPER, GA",33.3254635,-83.6868559
"BLACKSHEAR, GA",31.3060513,-82.2420661
"PATTERSON, GA",34.0298349,-83.245153
"ZEBULON, GA",33.183759,-83.0007035
"MOLENA, GA",33.0120724,-84.5002013
"CEDARTOWN, GA",34.0124425,-85.2559398
"ARAGON, GA",34.045655,-85.056058
"HAWKINSVILLE, GA",32.2839257,-83.4719948
"EATONTON, GA",33.3267997,-83.3884961
"GEORGETOWN, GA",31.2138387,-81.6737185
"CLAYTON, GA",33.5204959,-84.3591713
"MOUNTAIN CITY, GA",34.9181473,-83.3854359
"TALLULAH FALLS, GA",34.7306498,-83.3943316
"DILLARD, GA",34.9700911,-83.3871006
"CUTHBERT, GA",31.7712748,-84.7893658
"SHELLMAN, GA",31.7562765,-84.6151965
"AUGUSTA, GA",33.4709714,-81.9748429
"HEPHZIBAH, GA",33.3140311,-82.0967857
"BLYTHE, GA",33.2926427,-82.2015103
"ELLAVILLE, GA",32.2382139,-84.3090798
"SYLVANIA, GA",32.7504441,-81.636776
"NEWINGTON, GA",32.5901748,-81.503996
"OLIVER, GA",32.5215666,-81.533163
"DONALSONVILLE, GA",31.0404625,-84.8790911
"GRIFFIN, GA",33.2467807,-84.2640904
"TOCCOA, GA",34.5774368,-83.332881
"LUMPKIN, GA",34.5546076,-83.9926806
"RICHLAND, GA",32.0879342,-84.6674203
"AMERICUS, GA",32.0723862,-84.2326876
"LESLIE, GA",31.9554475,-84.0865706
"PLAINS, GA",32.0340508,-84.3926912
"TALBOTTON, GA",32.6776372,-84.5393664
"WOODLAND, GA",33.512358,-82.1173411
"CRAWFORDVILLE, GA",33.5539938,-82.8961899
"REIDSVILLE, GA",32.0868611,-82.1178978
"GLENNVILLE, GA",31.9365917,-81.9284501
"COBBTOWN, GA",32.2804623,-82.138731
"COLLINS, GA",32.1813013,-82.1090083
"BUTLER, GA",32.5570898,-84.2382482
"REYNOLDS, GA",32.5598685,-84.0963004
"HELENA, GA",32.0737872,-82.9145885
"LUMBER CITY, GA",31.9293488,-82.6795831
"MILAN, GA",32.0173996,-83.0626489
"JACKSONVILLE, GA",33.6326273,-83.0379291
"DAWSON, GA",34.4077085,-84.1356771
"BRONWOOD, GA",31.8310001,-84.364358
"THOMASVILLE, GA",30.8365815,-83.9787808
"BOSTON, GA",30.7918613,-83.7898868
"COOLIDGE, GA",31.0112991,-83.8662821
"MEIGS, GA",31.0724085,-84.0890659
"OCHLOCKNEE, GA",30.9737997,-84.0529518
"PAVO, GA",30.959912,-83.7379458
"BARWICK, GA",30.8901919,-83.7407217
"TIFTON, GA",31.4504629,-83.5084973
"OMEGA, GA",31.3410184,-83.5935011
"LYONS, GA",32.2043546,-82.321791
"VIDALIA, GA",32.2176855,-82.4134614
"YOUNG HARRIS, GA",34.9331453,-83.8471223
"HIAWASSEE, GA",34.947959,-83.7569922
"SOPERTON, GA",32.3771182,-82.5923554
"LAGRANGE, GA",33.039291,-85.0313269
"HOGANSVILLE, GA",33.1731769,-84.914936
"WEST POINT, GA",32.8779056,-85.1832746
"ASHBURN, GA",31.7059751,-83.6535591
"SYCAMORE, GA",31.6743474,-83.6373903
"JEFFERSONVILLE, GA",32.6876606,-83.3470598
"DANVILLE, GA",32.6057103,-83.2454361
"BLAIRSVILLE, GA",34.8759067,-83.958371
"THOMASTON, GA",32.8881879,-84.3265855
"LA FAYETTE, GA",33.3899269,-84.4953763
"ROSSVILLE, GA",34.9831584,-85.2861011
